,FMID,MarketName,Website,Facebook,Twitter,Youtube,street,city,County,State,zip,x,y,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime,Season1 Start Date,Season1 End Date,Season2 Start Date,Season2 End Date,Season3 Start Date,Season3 End Date,Season4 Start Date,Season4 End Date,Season1Time Mon,Season1Time Tue,Season1Time Wed,Season1Time Thu,Season1Time Fri,Season1Time Sat,Season1Time Sun,Season2Time Mon,Season2Time Tue,Season2Time Wed,Season2Time Thu,Season2Time Fri,Season2Time Sat,Season2Time Sun,Season3Time Mon,Season3Time Tue,Season3Time Wed,Season3Time Thu,Season3Time Fri,Season3Time Sat,Season3Time Sun,Season4Time Mon,Season4Time Tue,Season4Time Wed,Season4Time Thu,Season4Time Fri,Season4Time Sat,Season4Time Sun
1560,1003272,Community Farmers Market at Brookland Baptist Church,http://www.prosperityforall.org,,,,1066 Sunset Blvd.,West Columbia,Richland,South Carolina,29169,-81.072327,33.997395000000004,N,Y,Y,Y,Y,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/13/2013 10:46:16 AM,06/02/2013,11/24/2013,,,,,,,,,,,,,10:00 AM-3:00 PM,,,,,,,,,,,,,,,,,,,,,
1561,1012415,Community Farmers Market Bowling Green,http://www.communityfarmersmarketbg.com/,https://www.facebook.com/Community-Farmers-Market-Bowling-Green-143986732333279/,https://twitter.com/CommunityFarmer/,,2319 Nashville Rd,Bowling Green,Warren,Kentucky,42101,-86.465851,36.965775,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,7/11/2016 11:09:03 AM,01/01/2016,12/31/2016,,,,,,,,2:00 PM-6:00 PM,,,,8:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,
1562,1001329,Community Farmers Market of Boynton Beach,http://www.communityfarmersmarketsofsouthflorida.com,,,,"Boynton Beach Blvd, at A1A",Boynton Beach,Palm Beach,Florida,33435,-80.057953,26.528433000000003,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,5/17/2012 8:39:52 AM,01/01/2012 8:39:52 AM,12/01/2012 8:39:52 AM,,,,,,,,,,,,9:00 AM - 2:00 PM,,,,,,,,,,,,,,,,,,,,,,
1563,1001331,Community Farmers Market of Plantation,,,,,Sunrise at 118th,Plantation,Broward,Florida,33322,-80.305916,26.145891,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,5/17/2012 8:33:59 AM,01/01/2012 8:33:59 AM,12/01/2012 8:33:59 AM,,,,,,,,,,,,8:00 AM - 2:00 PM,,,,,,,,,,,,,,,,,,,,,,
1564,1001330,Community Farmers Market of Tamarac,,,,,University at Southgate,Tamarac,Broward,Florida,33321,-80.252792,26.228855,Y,N,N,N,N,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,5/17/2012 8:24:52 AM,01/01/2012 8:24:52 AM,12/01/2012 8:24:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,1011616,Community Farmers Market- Downtown,http://www.carbondalemarket.com,https://www.facebook.com/communityfarmersmarket/,@carbondalemarket,,Washington Street and Jackson St,Carbondale,Jackson,Illinois,62902,-89.215523,37.728321,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,N,6/27/2016 1:06:27 PM,,,,,,,,,,,3:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,
1566,1012132,Community Food Bank Farm Stand,http://www.communityfoodbank.org,https://www.facebook.com/SantaCruzRiverFarmersMarket/,https://twitter.com/SantaCruzRiver,,3003 S. Country Club Rd.,Tucson,Pima,Arizona,85726,-110.92521,32.188881,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,6/30/2016 3:36:12 PM,01/01/2016,12/31/2016,,,,,,,,8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,1002190,Community Garden,,,,,,Minden,Kearney,Nebraska,68959,-98.95300300000001,40.499802,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,1009853,Community Market of Blacksburg,http://www.thecommunityfarmersmarket.com,https://www.facebook.com/TCFMB,https://twitter.com/burgslocalfoods,,1400 Block South Main Street,Blacksburg,Montgomery,Virginia,24060,-80.400238,37.215804999999996,Y,N,N,N,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,8/10/2014 4:14:49 PM,05/17/2014,12/20/2014,,,,,,,,9:00 AM-2:00 PM,,,,8:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,
1569,1001263,Community Roots Market,http://www.peachlocal.com,,,,4001 North Cook St,Spokane,Spokane,Washington,99207,-117.374,47.693802000000005,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 14 2010 10:34PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,1019592,Como Farmer's Market,http://comofarmark@aol.com,fb.me/comofarmersmarket@facebook.com,,,Main Street,Como,Panola,Mississippi,38619,-89.939949,34.513560999999996,Y,N,N,N,N,,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/20/2019 7:48:33 PM,06/01/2019,10/31/2019,,,,,,,,,,3:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,
1571,1010233,Compton Blue Line Farmers Market ,,,,,101 E Palmer Street,Compton ,Los Angeles,California,90220,-118.22398000000001,33.897919,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,5/26/2014 1:21:44 PM,05/29/2014,10/30/2014,,,,,,,,,,11:00 AM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,
1572,1002010,Concho Farmers Market,http://www.conchofarmersmarket.org,,,,Corner of Highway 61 and 180A,Concho,Apache,Arizona,85924,-109.603,34.475101,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,1007154,Concho Valley Farmers Market,,,,,609 South Oakes,San Angelo,Tom Green,Texas,76903,-100.432,31.4555,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,1011785,Concord Farmers Market Association,http://www.concordfarmersmarket.com,,,,Capitol Street,Concord ,Merrimack,New Hampshire,03301,-71.538414,43.206451,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,2/13/2016 1:16:45 PM,05/07/2016,10/28/2016,,,,,,,,,,,,8:30 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,
1575,1011343,Concord Farmers' Market,http://www.pcfma.org,https://www.facebook.com/ConcordFarmersMarket,,,2100 Salvio St,Concord,Contra Costa,California,,-122.03399999999999,37.977783,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,7/14/2015 10:46:35 AM,01/01/2015,12/31/2015,,,,,,,,9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,1005916,CONCORD MARKET,,,,,"106 East Jackson Rd (M-60),",Concord,Jackson,Michigan,49237,-84.423401,42.248501,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/1/2012 10:17:14 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,1001336,Concordia Farmers,,,,,Courthouse Square - 1815 M St.,Belleville,Republic,Kansas,66935,-97.630402,39.823601000000004,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May 13 2010  1:18AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,1001337,Concordia Farmers Market,,,,,11th Street and Washington,Concordia,,Kansas,66901,-97.66100300000001,39.566502,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,1002749,Condon Community Farmers Market,http://www.condonchamber.org/CondonCommunityFarmersMarket.htm,https://www.facebook.com/pages/Condon-Community-Farmers-Market/463077227050262,,,,Condon,Gilliam,Oregon,,-120.18468999999999,45.232559,N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/2/2014 2:41:39 PM,07/05/2014,10/04/2014,,,,,,,,,,,,10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,
1580,1000276,CONECUH COUNTY FARMERS MARKET,,,,,W Front Street,EVERGREEN,Conecuh,Alabama,36401,-86.956703,31.433058000000003,N,N,N,Y,N,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,5/9/2012 12:56:30,05/01/2012 12:56:30,09/01/2012 12:56:30,,,,,,,,3:00 PM - 6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,1007317,Coney Island Farmers Market,,,,,WEST 16 STREET SURF AVE,BROOKLYN,Kings,New York,11224,-73.98365,40.581103999999996,Y,N,Y,Y,N,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/31/2014 9:23:50 PM,06/15/2014,10/26/2014,,,,,,,,,,,,,8:00 AM-3:30 PM,,,,,,,,,,,,,,,,,,,,,
1582,1006216,Coney Island Hospital Market,,,,,Lutheran Way 55th Street Sunset Park,Brooklyn,New York,New York,11220,-74.001999,40.635502,N,Y,N,Y,N,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,6/20/2011 11:11:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,1010773,Conifer Farmers Market,http://www.conifersummermarket.com,https://www.facebook.com/ConiferFarmersMarket,,,25557 Conifer Rd,Conifer,Jefferson,Colorado,80433,-105.28725,39.544563000000004,Y,N,N,N,N,,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,6/28/2016 10:57:00 AM,06/11/2016,09/10/2016,,,,,,,,,,,,9:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,
1584,1004621,Conneaut Farmers Market Inc.,,,,,327 Mill St.,Conneaut,Ashtabula,Ohio,44048,-80.560204,41.945499,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,1019042,Connecticut's Old State House Farmers Market,https://www.cga.ct.gov/osh/farmersmkt.asp,facebook.com/ctoldstatehouse,twitter.com/ctoldstatehouse,,800 Main Street,Hartford,Hartford,Connecticut,06103,-72.67289,41.766117,Y,N,N,Y,N,,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,4/6/2018 10:41:29 AM,06/12/2018,10/30/2018,,,,,,,,10:00 AM-2:00 PM,,,10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,
1586,1007995,Connellsville Farmers Market,,,,,West Crawford Avenue,Connellsville,Fayette,Pennsylvania,15425,-79.59436,40.017395,N,Y,N,N,N,,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,4/1/2013 4:30:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,1011548,Connor Farm,,,,,,-,Pulaski,Missouri,,-90.317993,38.701725,Y,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/29/2015 12:48:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,1003308,Conover Farmers Market,http://www.conoverfarmersmarket.org,https://www.facebook.com/ConoverFarmersMarket,,,109 1st Street East,Conover,Catawba,North Carolina,28613,-81.21770500000001,35.706394,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,7/7/2016 1:19:42 PM,04/27/2013,10/26/2013,,,,,,,,,,,,,7:30 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,
1589,1003244,Conshohocken,http://www.headhousemarket.org,,,,Fayette & West Hector Sts.,Conshohocken,Montgomery,Pennsylvania,,-75.307999,40.0741,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May 27 2010 11:43AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,1018320,Contoocook Farmers' Market ,,Contoocook Farmers' Market,,,Summer market is at Contoocook Railway Depot,Contoocook,Merrimack,New Hampshire,03229,-71.713081,43.222671999999996,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,6/21/2017 9:56:52 PM,06/03/2017,10/28/2017,,,,,,,,,,,,9:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,
1591,1006204,Conuco Farmers Market,,,,,2800 W. Division St.,Chicago,Cook,Illinois,60622,-87.692596,41.903,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,1003204,Conway County Farmers Market,,,,,Old Train Station,Morrilton,Conway,Arkansas,72110,-92.743103,35.158798,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,1009865,Conway Farmers Market,,https://www.facebook.com/pages/Conway-Arkansas-Farmers-Market/156108827846178,,,150 Amity Road,Conway,Faulkner,Arkansas,72032,-92.41282700000001,35.078644,N,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,4/8/2014 3:07:47 PM,05/03/2014,05/24/2014,05/27/2014,08/16/2014,08/16/2014,11/01/2014,,,,,,,,6:30 AM-12:00 PM,,,6:30 AM-12:00 PM,,,,6:30 AM-12:00 PM,,,,,,,6:30 AM-12:00 PM,,,,,,,,
1594,1008705,Conway Farmers Market,,https://www.facebook.com/pages/Conway-Arkansas-Farmers-Market/156108827846178,,,Antioch Baptist Church; 150 Amity Road,"Conway, AR",Faulkner,Arkansas,72032,-92.41282700000001,35.078644,N,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,6/27/2013 5:34:47 PM,05/11/2013,11/02/2013,,,,,,,,6:30 AM-12:00 PM,,6:30 AM-12:00 PM,,6:30 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,
1595,1012030,Conway Farmers Market,http://waccamawmarkets.org/,https://www.facebook.com/WaccamawMarketCooperative/,,,217 Laurel St,Conway,Horry,South Carolina,29526,-79.046982,33.834282,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,6/27/2016 1:48:33 PM,05/07/2016,10/29/2016,,,,,,,,,,,,8:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,
1596,1002022,Conway Farmers' Market,,,,,"Town Common, Main St.",Conway,Franklin,Massachusetts,01341,-72.698097,42.509102,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,1008480,Conway Locally Grown,http://www.conway.locallygrown.net,https://www.facebook.com/pages/Conway-Locally-Grown/146991555352846?ref=ts&fref=ts,,,925 Mitchell St,Conway,Faulkner,Arkansas,72034,-92.449951,35.091705,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/28/2016 2:00:03 PM,01/01/2013,12/31/2013,,,,,,,,,,,4:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,
1598,1003198,Cook Area Farmers Market,,,,,127 South River Street,Cook,St. Louis,Minnesota,55723,-92.689301,47.851601,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May 11 2010 12:16PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,1006825,Cookeville Farmers Market,,,,,Downtown Center,Cookeville,Putnam,Tennessee,38503,-85.501602,36.1628,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,1000197,Cool Spring Farmers Market,http://www.westendnh.org,,,,10th and Jackson Street,Wilmington,New Castle,Delaware,19805,-75.557289,39.749416,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,5/14/2012 1:55:03 PM,06/01/2012 1:55:03 PM,10/01/2012 1:55:03 PM,,,,,,,,,,3:00 PM - 8:00 PM,,,,,,,,,,,,,,,,,,,,,,,,
1601,1003608,Coon Rapids Farmers Market,http://www.coonrapidsiowa.com,,,,4th & Main Street,Coon Rapids,Carroll,Iowa,50058,-94.67759699999999,41.865798999999996,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,1006210,Coop City Market,,,,,140 Bellamy Loop- The Circle,New York,New York,New York,10475,-73.8255,40.872601,N,Y,N,Y,N,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/17/2011 4:31:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,1007697,Cooper Park Farmers Market,http://www.downtoearthmarkets.com,https://www.facebook.com/DowntoEarthMarkets,https://twitter.com/DowntoEarthMkts,,Maspeth Ave and Olive St,Brooklyn,Kings,New York,11211,-73.939018,40.716064,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/4/2014 2:02:02 PM,05/26/2013,11/24/2013,,,,,,,,,,,,,11:00 AM-4:00 PM,,,,,,,,,,,,,,,,,,,,,
1604,1010400,Cooper Young Community Farmers Market,http://cycfarmersmarket.org,https://www.facebook.com/cycfarmersmarket,@cycfarmersmkt,,1000 S Cooper St,Memphis,Shelby,Tennessee,38104,-89.990685,35.118843,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y,8/5/2014 10:18:09 AM,01/01/2014,12/31/2014,,,,,,,,,,,,8:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,
1605,1011235,Cooperativa Orgnica Madre Tierra,http://www.coopmadretierra.org,https://www.facebook.com/cooperativa.tierra?fref=ts,,,"Placita Roosevelt, Calle Federico Calder",San Juan,San Juan,Puerto Rico,00919,-66.06527700000001,18.416677,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,6/27/2016 7:37:52 PM,01/01/2015,12/31/2015,,,,,,,,,,,,,8:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,
1606,1006258,"Cooperative Community Food Compact, Inc.",http://www.farmtocity.org,,,,42 Church Street,Nassau,Rensselaer,New York,12123,-73.606773,42.5145,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/10/2012 4:37:06 PM,01/01/2012 4:37:06 PM,12/01/2012 4:37:06 PM,,,,,,,,,4:00 PM - 7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,
1607,1001788,Cooperstown Farmers Market,,,,,Fairgrounds,Cooperstown,Griggs,North Dakota,,-98.124001,47.444401,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,1018277,Cooperstown Farmers' Market,http://www.CooperstownFarmersMarket.org,https://www.facebook.com/CooperstownFarmersMarket,,,"101 Main St, in Pioneer Alley",Cooperstown,Otsego,New York,13326,-74.925262,42.700127,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,N,N,Y,6/21/2017 9:09:29 AM,05/01/2017,08/31/2017,09/01/2017,12/31/2017,01/01/2018,04/22/2018,,,,,,,,8:00 AM-2:00 PM,,,,,,,9:00 AM-2:00 PM,,,,,,,10:00 AM-2:00 PM,,,,,,,,
1609,1004123,Coopersville Farmers Market,http://www.coopersville.com/farmer.htm,,,,N. Main Street Parking Lot Pavilion,Coopersville,Ottawa,Michigan,49404,-85.9412,43.059898,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,1006766,Coos Bay Farmers Market,https://coosbaydowntown.org/farmers-market/,https://www.facebook.com/CoosBayFarmersMarket,,,"320 Central Ave., Suite 410",Coos Bay,Coos,Oregon,97420,-124.2153,43.367981,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,7/26/2018 4:50:38 PM,05/02/2018,10/31/2018,,,,,,,,,9:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,
1611,1012194,Copake Hillsdale Farmer's Market,http://www.copakehillsdalefarmersmarket.com,facebook.com/copakehillsdalefarmersmarket,,,9140 Route 22,Hillsdale,Columbia,New York,12529,-73.51747900000001,42.170063,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,7/1/2016 3:49:18 PM,05/01/2016,10/01/2016,,,,,,,,,,,,,9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,
1612,1009869,Copiah County Farmers Market,,,,,,Hazlehurst ,Copiah,Mississippi,,-90.394264,31.861084,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,4/8/2014 5:21:54 PM,05/01/2014,10/01/2014,,,,,,,,,,,,8:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,
1613,1012265,Copley Creekside Farmers Market,http://copleyfarmmarket.com/,https://www.facebook.com/CopleyCreeksideFarmersMarket/,https://twitter.com/copleyfm,,1245 S Cleveland-Massillon Rd,Copley,Summit,Ohio,44321,-81.64437099999999,41.104214,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,3/7/2018 12:50:12,05/25/2017,10/05/2017,,,,,,,,,,3:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,
1614,1018228,Copley Creekside Farmers Market - Second Sunday Market,http://copleyfarmmarket.com/,https://www.facebook.com/CopleyCreeksideFarmersMarket/,https://twitter.com/copleyfm,,3232 Copley Rd,Copley,Summit,Ohio,44321,-81.630013,41.096073,Y,N,N,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,6/20/2017 4:55:26 PM,06/11/2017,09/10/2017,,,,,,,,,,,,,3:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,
1615,1012476,Copley Square Farmers Market,http://www.massfarmersmarkets.org,www.facebook.com/CopleySquareFarmersMarket,@MAFarmMarkets,,,Boston,Suffolk,Massachusetts,02116,-71.07639300000001,42.349964,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,7/12/2016 11:42:42 AM,05/10/2016,11/22/2016,,,,,,,,11:00 AM-6:00 PM,,,11:00 AM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,
1616,1000158,Coppell Farmers Market,http://www.coppellfarmersmarket.org,https://www.facebook.com/pages/Coppell-Farmers-Market/112423382177?ref=br_tf,https://twitter.com/coppellfm,,768 W. Main Street,Coppell,Dallas,Texas,75019,-97.007019,32.952866,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,6/28/2016 4:33:05 PM,04/04/2015,11/30/2016,12/05/2015,,,,,,,,,,,8:00 AM-12:00 PM,,,,,,,8:00 AM-12:00 PM,,,,,,,,,,,,,,,
1617,1006999,Copper Ridge & Fairhaven Farmers' Market,,,,,710 Obrecht Road,Sykesville,Carroll,Maryland,21784,-76.975601,39.378201000000004,N,N,N,N,N,,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/24/2011 2:17:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,1000982,Copper Valley Community Market,,,,,MM 101 Richardson Hwy Loop Road,Copper Valley,,Alaska,99737,-145.444,62.087897999999996,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
